rpid,parent_rpid,username,content,like_count,timestamp,ip_location
291604561744,0,小羊是你的羊,最后一个粉头发叫郑灵华，她考到了研究生，为了染粉红色的头发庆祝多年病久的爷爷，不幸被网暴不配跳楼自杀。这可是真实发生不信你们就去搜。有喜欢的就可以看看。[大哭],12,1770783807,IP属地：河北
288540376529,0,糯米汁和跌打酒,她叫郑灵华,2,1770154143,IP属地：浙江
288540412273,0,糯米汁和跌打酒,这个视频感觉很像白居易的《轻肥》，突转感觉很强烈[OK],0,1770154005,IP属地：浙江
288523508353,0,真理要做一朵花,[爱心][爱心][爱心],1,1770132888,IP属地：陕西
288385817681,0,qettuqe,每次看这个视频都会很快哭,1,1770029624,IP属地：广西
290269829648,0,唱泪公子,灵华我们没有忘记你，我们会永远记住你,2,1769827999,IP属地：江苏
288079680177,0,我妻阿那克萨戈拉斯,当时高一还是高二，政治老师在课前导入放了这个视频，认认真真看到最后突然被那粉色的头发震动了，眼泪几乎要掉下来，当时的感受我现在还很清晰,1,1769785650,IP属地：浙江
290014724480,0,光纤维_,再看还是忍不住泪流满面,6,1769612121,IP属地：山东
289496310032,0,天边的钢柱,"我希望大家先记得自己是一个人，不是某个东西不是某个代称不是道具，碰到困难自己接不住就去求助别人，去求父母，去求朋友，去求亲友再不行去打求助热线，如果以上都行不通再去尽情埋怨世界吧。
人要先爱自己再去爱他人，所以请不要放弃自己，试着去接纳爱戴自己，让自己生命的花朵肆意的绽放而不是被外力摧残到凋谢。
请坚定的爱着自己。",3,1769223733,IP属地：上海
287341525377,0,局子走走,两年前我也曾经在互联网上替那个粉色头发的女生声讨，但过了几个月、几年，也就慢慢淡忘了这件事。直到今天偶然打开进站必看，看到结尾那里时心头一震。互联网没有记忆，但这个视频的存在总会让一些人重新想起那个故事,16,1769186960,IP属地：福建
286475057137,0,小忒大忒颚,[呲牙][呲牙][呲牙],0,1768455757,IP属地：湖南
286198213889,0,弑月猫,春节快到了，在家没有事做的滴滴我,0,1768198106,IP属地：广东
288253679536,0,行为知之始,哇瑟，这个做的真好。,0,1768147888,IP属地：四川
287808994096,0,蜜蜂酱咕咕,[支持],0,1767790862,IP属地：陕西
285406066833,0,触之即溃,"盘点karsb游戏中所有渣渣师。
第一名：正在联系总部。
第二挺进团：访问商店获取更多内容。
第金属废料名：亚历山大港是英军在二战期间重要的海军基地。
步兵第51旅：第4名。
第本单位对敌方总部造成伤害后获得加一攻击力名：清除筛选。
点击输入文字：核心卡包包含您起步所需的所有卡牌。
国家：一个敌方单位移至前线时是所有友方单位获得如果有空余任务槽您每天将收到一个新任务。
您拥有强劲的防御单位：请留意商店定期刷新的新装备。",1,1767496038,IP属地：河北
286946367616,0,满眼是繁星儿,这发型变迁太有时代感了！孤家寡人现在就缺个能一起聊这些变迁、踏实过日子的搭子，咋就这么难蹲到啊！,1,1767083441,IP属地：广东
284795050369,0,neotbcon,当年就该关注，直到山河入妆！,0,1766986147,IP属地：河南
286768771408,0,Melodie麦子,@feather_burning,1,1766924940,IP属地：法国
286336574224,0,Rhtdhy,女性能顶半边天,4,1766572655,IP属地：安徽
283516686625,0,七米大貂皮,"没刷到都不知道还有这样的事，这不跟欧美对红发白人的歧视差不多，黑发白人&gt;金发白人&gt;红发白人=有色人种.中国现在还有人拿染发来说事,染个发见怪不怪,染发这种事生活当中很平常的啊.怎么还有人跟封建遗民一样,看到红头发以为见鬼了的.",4,1765822230,IP属地：浙江
283417164113,0,顺溜o,互联网还是有记忆的！！！！,10,1765727256,IP属地：四川
285160454256,0,一畜儿_chu,@666外边巴卜,0,1765547328,IP属地：山东
282989583617,0,咕噜咕噜的碳烧煤球,有男性的嘛[请吃红小豆吧！_吃包],3,1765357257,IP属地：广东
282904891313,0,六考思科泥,鞭笞我吧 猫主人,0,1765274771,IP属地：广东
282885446753,0,霍霍霍123,来欣赏一下猫主人，很漂亮[打call],0,1765258139,IP属地：云南
284717699664,0,贺顶红毛,精气神,0,1765160467,IP属地：陕西
284625842800,0,我是大色狼e,唯有一句牛逼，让我钦佩。,0,1765081421,IP属地：河南
282200961537,0,竹叶青IUI-,"大到女性发型随时代变化，体现国家发展的新动态，小到一个普通的染发，人性的诟病似乎没有完全去除。

深入浅出，引人深思",1,1764642260,IP属地：陕西
283839424384,0,小瀲,你的头发很美,0,1764402116,IP属地：河北
281933182433,0,简天使,"高永涛好好学学，别再玩手机,滥用职权了",0,1764399357,IP属地：江苏
281769593729,0,doro的回忆往事,【退伍军人部队受伤维权无果希望各位帮帮我-哔哩哔哩】 https://b23.tv/vGQ50rU可以帮帮我吗,0,1764242789,IP属地：浙江
283441965472,0,紫花大闺女,3:25 是怎么拍的呢？倒的黑黑的是什么液体呢？,0,1764035352,IP属地：广东
281420825361,0,GMyG,喜欢非主流，但主播不俏皮,0,1763894210,IP属地：河南
280978109073,0,凯旋门下的少年,不知道为何心酸。,1,1763466815,IP属地：江西
280838824961,0,孤狼AIone,两年过去了，最后一幕依旧秒懂。。。,3,1763324430,IP属地：希腊
280838824929,0,孤狼AIone,两年过去了，最后一幕依旧秒懂。。。,1,1763324430,IP属地：希腊
280602449729,0,雯雯Lil_TAI,既是世界的，也是民族的，看到最后，先生大义，,0,1763122151,IP属地：广西
282392964736,0,不想_玩辣,@DrSherryL,0,1763080262,IP属地：山东
282291126912,0,没有翅膀的洁白羽毛,快三年了，依稀还会想起粉色头发的女生，太可惜了,6,1762967691,IP属地：广东
282082122304,0,麟麟不理,1970年是我妈的那个年代,0,1762777865,IP属地：广东
279853029889,0,八个冬菇owo,如果当初不是看了这个视频都不知道这件事,0,1762420772,IP属地：吉林
281627717984,0,快老的叶,90年代的那个。好看！！！,0,1762409325,IP属地：湖北
281438451024,0,qxdewish,语法填空做到了,0,1762240555,IP属地：河北
279622321969,0,海鸥的翅翎,我男的留长发会老家，村里的老人和家里人都骂我，我觉得弄什么发型都是每个人的自由，每个人都是独一无二的，只要不偷不抢就行,4,1762180815,IP属地：云南
281349009920,0,修改昵称失败,跳动？,0,1762163338,IP属地：广东
281251256224,0,逐月影洛,原来最后是个真实故事啊~为了一个头发颜色 去骂别人 年轻人不要太离谱、现在秃子 白头发的人这么多 染个头发而已 。,0,1762081643,IP属地：浙江
280152647536,0,Nature自然_,1,0,1761231786,IP属地：山东
280130198096,0,IAM-糖葫芦,两年过去 再看到还是会掉眼泪,1,1761218559,IP属地：广东
278270467137,0,alina_呀,我去最后这个我都不知道,1,1761012188,IP属地：北京
279857183280,0,半山诉离歌,"同理
从头看看男性，不是以审视的目光从成就看起，不是以打量的目光从身形看起，不是带着“家庭支柱”的标签去衡量，不是截取某一瞬赋予片面化的定义，请从头看起。
从他在几千年的性别规训下的呱呱坠地开始，到他全力以赴赢得的每一次突破，藏在心底的每一个渴望，每一份深沉的情绪。去欣赏他坚毅的眼眸与毫无保留的真诚，去感受那副身躯里蕴藏的温柔与担当。
他是人民，他是建设者，他是男性，是这个人类世代的二分之一片天空。",10,1760971050,IP属地：海南
279710911344,0,呆呆DE喵酱,本人男，携粉色假发支持一波。,9,1760856810,IP属地：江苏
278001344865,0,打劫你的饭盒,2020回归1920 emmm,0,1760775210,IP属地：重庆
277984780145,0,668分钟之上,礼貌借楼，请关注一下于朦胧事件，在艺人名下注册军h商标真的正常吗？不知道怎么注册上的。现在感觉大部分人怀疑都是因为他名下注册的乱七八糟的东西啥几百个空壳公司，有没有up懂的辟一下谣啊，非常感谢（介意请无视）,1,1760763868,IP属地：广东
278994752400,0,上善若水668,男性能留长发吗,0,1760262292,IP属地：江苏
278879280976,0,生只一阁,本来是老师上课放的，来看历史中女性发型的演绎，到最后的那个片段突然特别想哭，那年我正在高考，太难受了。女孩们的头发是自己的……[大哭][大哭][大哭],0,1760174350,IP属地：湖南
277017959249,0,xiaowen400,"如果冒犯到大家先说一声抱歉，希望这条评论可以存活
借楼，请大家关注一下于矇眬",1,1759898289,IP属地：广东
276795114849,0,安云七七七,到现在还是不明白为什么人的恶意能这么大？染粉色头发不是一件再平常不过的事情吗？难道就是因为那些封建的思想？还是见不得别人好，从而心生嫉妒，真的感觉很可笑,5,1759736021,IP属地：山东
276627145057,0,天正,同理 男的留个长发 剃个光头 身边的人都要好一段时间才能适应 何况是网上,3,1759625149,IP属地：江苏
276119677425,0,维她命时代,现在看，还是会哭。郑灵华，我们没有忘记过你🕯🕯🕯🕯,4,1759223640,IP属地：上海
276884446160,0,沈喵妙妙妙,可笑,2,1758595826,IP属地：河南
275233377649,0,花花吃饭了嘛,毕业那年想要染个左边绿色右边红色的，但是心疼头发就没去染。[笑哭],1,1758395279,IP属地：北京
276269061744,0,我一定会有钱又有狗的,永远为女孩子之间心心相惜的情感而感动,2,1758037519,IP属地：宁夏
275950243968,0,偷偷干坏事儿,说出来也不怕大家笑话，我现在唯一的社交就是到处瞎评论，出现个红点就能让我高兴半天，觉得这一刻有被重视,0,1757762849,IP属地：安徽
274504857873,0,茜空喵酱,老师，这个人盗搬了你的整个视频,0,1757728742,IP属地：天津
275863374688,0,火烧云31794,你的头发很美[微笑],0,1757688175,IP属地：陕西
275778390448,0,木憨木嘚傻乐呵,老子疫情后漂白了个黄毛，被单位领导哔哔踏马的一整年，被身边的垃圾们嘲笑调侃，反倒只有父母很平和的看待。身边不乏低智腐朽愚昧，老子只当是救灾扶贫了TMD,3,1757611562,IP属地：陕西
273092075009,0,-感时花溅泪--,太棒了up主,0,1756437455,IP属地：湖南
272343709025,0,无忧-ing,"“从头看看女性，不是以窥探的目光从胸部看起，不是以扫视的目光从脚部看起，不是带着某某人的亲属的前缀，不是截取某一刻增添断章取义的评判，请从头看起。
从她在几千年的性别歧视下的呱呱坠地开始，到她拼尽全力获得的每一份荣誉，写在日记里的每一句梦想，每一段纤细的感受。去欣赏她阔挺的肩膀与素面朝天的笑容，去感受那副骨架下蕴含的力量与可能。
她是人民，她是创造者，她是女性，是这个人类世代的二分之一片天空。”
——b站 不知名花童 评《从头看她》",13,1755876468,IP属地：湖南
273485285424,0,鏖战内存的旅拓长,粉发……想到爱莉希雅了……（话说这儿有舰长吗？有的话吱一声）,1,1755772519,IP属地：福建
272078431089,0,iiioai,粉发女孩那个，我第一次看到她是在百度上，她躺在病床前拿着录取通知书，然后我就划走了，第二次再听说她就是去世的消息。之前人们跟风骂她，如今人们跟风同情，一次又一次，下次再遇到这类似的事情可能还是一样的过程。无论语言和视频再怎么振聋发聩，那些恶人永远也不会愧疚吧。。。我们要做的不只是同情一个人，惋惜一件事，而是学会并且终生践行只有夸奖的话才能脱口而出，每个人都尽力一点，世界就更温柔一点。,1,1755693083,IP属地：安徽
273220193264,0,时间与爱2020,最后一个看一次掉一次眼泪杭州粉发女孩,2,1755594581,IP属地：河北
271919660977,0,bili_75086873,人漂亮，剪啥发型都好看。,1,1755588111,IP属地：湖北
271803183409,0,小不懂儿,头发假的离谱,2,1755507352,IP属地：上海
273014499072,0,凡世行者,不知道为什么，第一次看到这个视频我就很想哭，尤其是剪掉长发那一段起，从为国抗战到后来进入生产期，女性才走上了不完全依附男性的时代。这之间有多少辛酸和苦辣。新时代的女性，即是可以在职场上独当一面的人，也可以是为家人默默付出的人，母亲、妻子、女儿、朋友，每一个身份都由自己撑出半边天。我们不再因为自己是女性而自悲、自弱，温柔、坚强、包容、韧性，是我们最好的样子。祝福每一位女性～,0,1755446109,IP属地：海南
271431843345,0,平安喜乐BX,现在有更多的大学生在毕业时染着一头粉发领自己的证书，粉发姐姐，你看到了吗？世界上还有很多爱你记得你的人，希望你在天堂一切安好，或者早已轮回，开始新的幸福生活了，都祝你平安幸福🥰,2,1755245735,IP属地：广东
271308826737,0,橘子味仓鼠,女子本无罪 错的是那些眼脏的人,5,1755160088,IP属地：吉林
271220326017,0,花开声-,哪些大学不让染发呢？好难猜啊,3,1755094685,IP属地：辽宁
271220326033,0,花开声-,哪些大学不让染发呢？好难猜啊,0,1755094685,IP属地：辽宁
270914181441,0,是恬羽吖,虽然现在才看到，但是一看到粉色头发心还是一震，是啊她有什么错啊···,4,1754894259,IP属地：山东
270893524897,0,呵口酱油,诚信互关，战绩可查，最好点个赞让我知道是你[打call][打call][打call],1,1754883010,IP属地：广东
270868600321,0,新宇不太菜,打卡 我老早就看过了[给心心][给心心][给心心],0,1754853386,IP属地：江西
270258548993,0,诗城桃华,"请原谅我的不善于表达！
请原谅我的不善于表达！
请原谅我的不善于表达！
我想说：“开口本身就是错误的表达。”",0,1754447978,IP属地：河南
270199189521,0,葯物治療醫療系天使,@形容词只有一字萌,0,1754396510,IP属地：吉林
271386194160,0,八重佩佩卡妈重度依赖,评论区某些人跟当初那些网暴粉发女孩的人有什么区别？同样是对女性怀有莫大的恶意,7,1754369687,IP属地：湖北
271131638704,0,jiaozijizai,想起来前几天有个女生发结婚照到网上被一堆人造谣夜店女郎，网络环境没有变好，只有发生严重后果人才会悔改,1,1754196542,IP属地：河南
270767500768,0,栗庙_,2025年7月31号前来考古，前面还在想up真高质，看到最后突然想起来那一年的粉头发学生，我遗忘了那个年份，但是我没有忘记那个事情，虽然直到现在也会有各种各样莫名其妙的脏水泼向女性，但是，总会越来越好的,8,1753950341,IP属地：江苏
269091011105,0,忘记了大树,妈，我要去上大学了，你问我可不可以不去上学我没有回答你，我想说我真的好想好想答应你。可是我，还有爸，好想听你再骂我的声音。[大哭][大哭][大哭],0,1753619123,IP属地：重庆
269090648081,0,忘记了大树,好像看妈妈长发的样子，[大哭][大哭][大哭],1,1753618873,IP属地：重庆
268969360161,0,粑粑拉的干沙漠,@为什么_不能用颜文字,0,1753533246,IP属地：广东
269972906704,0,艾青十六,当今女性的审美受什么影响最大?感觉外国文化侵蚀的好严重。以前受社会风气和劳动方式的影响产生的样式多好，老祖宗的审美真好,4,1753409226,IP属地：广东
269651584704,0,Frannano,化妆很棒，连那个年代缺营养的那种贫乏肤色都体现出来了。up神态表演也确实很顶。,0,1753174112,IP属地：黑龙江
267629524561,0,莆田儿,一个男的看着看着莫名就哭了,1,1752552246,IP属地：福建
268749475184,0,揽佬SKAllSYOURGOD,我以为极乐净土就是入站必刷里最无聊的视频了，结果这个更是重量级,28,1752528532,IP属地：山西
268247062224,0,yuilvmm,郑灵华小姐如果还在人世，今年也硕士毕业了。美好的人生戛然而止。现在还在评论区谈笑开黄腔随意辱骂诽谤的人，报应就要降临在你头上了。,13,1752141495,IP属地：河南
266956268321,0,迪加澳特慢,考古[笑哭],2,1751994080,IP属地：山西
266699718849,0,老廖大图广告,厉害👍,0,1751792075,IP属地：江西
267742166640,0,什么时候ccb,b站的zzzq，我做一个男性发型的演变史，也可以成为入站必刷吗？,30,1751732912,IP属地：山西
266583617425,0,废话输出型AI,最后的泼墨妆容真的吓到我了,1,1751696330,IP属地：广东
267019554896,0,红魔馆の芙兰酱,这视频质量做的确实挺不错，不过能上入站必刷就有点搞笑了，质量远远不够，和众神起舞的必刷视频相比就像个笑话。如果不是政治正确这都不配上必刷榜……,26,1751141877,IP属地：海南
265575955249,0,结绮临春花,玫瑰和枪炮可以同时存在于女性身上,4,1750833161,IP属地：浙江
265549163073,0,美系牢二闹钟,六七十年代才是地位最高的时候,3,1750811509,IP属地：河北
266484159616,0,是遇安呐,@绞尽脑汁不吃米饭,0,1750679802,IP属地：山东
265046978817,0,哈个大基米,"祝所有的网暴者:寿比蚍蜉，无子无孙，天打雷劈，恶有恶报。
愿所有的女孩:自由自在，可可爱爱，美丽蓬勃，朝气希望。",9,1750353217,IP属地：山东
266086577648,0,SpperHe,我能转载吗？,0,1750337877,IP属地：江苏
264995112033,0,奕寻安,从20年代头皮麻到80年代，后面到现在不是说不忙，只是说习惯了，看到粉色出来那一瞬又开始了。,1,1750314968,IP属地：江西
264946525009,0,加利福尼亚州曲艺团,为了最后的粉发女孩，向你致敬。愿粉发女孩在另一个宽容友爱的世界里过得幸福。,2,1750258784,IP属地：天津
264716116849,0,狼灵十二号,评论区的[辣眼睛]不要只看目标，关注一下过程。以及分支。否则永远走不出那个圈。,2,1750055309,IP属地：山西
265684307264,0,_siyang,看到最后泪目……,0,1749975749,IP属地：湖北
265636216976,0,KingOctopus,唉 很痛苦。我大学也遇到一群出生，一个连着一个，教职工是伥鬼，我主要是没能力 有能力我一一清算。,2,1749929846,IP属地：江西
265611242960,0,东东证券小课堂,我们与恶的距离！,0,1749909096,IP属地：广东
264482296737,0,幽冥楼阁的亡灵少女_,天下为公,4,1749842349,IP属地：山东
265320269776,0,玉勒记青丝,哥们一个男生很喜欢粉色假发，然后毕业的时候想让有粉色假发的女同学戴，结果猜丁壳输了自己带上了[大哭],1,1749645982,IP属地：北京
264111828545,0,韩灵希_,@-NANA七七 打,0,1749482237,IP属地：山东
263695019313,0,G-wen_7,"咋说呢，最近写了篇语填写到了，因为是全名所以还想着怎么这个百大我还不知道呢
回家搜索才知道是这个视频我看过
填词their confidence as female workers
也算是记住了",2,1749107087,IP属地：安徽
263375385585,0,xialei_026,最近几年，女性好像开始流行用鲨鱼夹竖着将头发简单夹住，我在大街上看到十个年轻女性中有五六个都是这种发型。,4,1748785655,IP属地：江苏
263147220193,0,夏日衝现,怎么会有人什么发型都好看,0,1748586050,IP属地：福建
263025542449,0,朔望之辉,世界足够大，只要不伤害别人，就去做自己想做的事吧，无论是黑色的头发，还是粉色的,5,1748447569,IP属地：北京
264025822992,0,w你算哪块小饼干o,这个时代应该是开放的时代，包容的时代，发式和时代是有关联性的，很多人在网上嘲笑00年到10年的发式，说是非主流，这对于那些90后是不公平的，正是因为那个年代飞速发展，我们开放的思想生出了萌芽，才会孕育出对于发式各种各样的尝试。而现在，女生也可以留短发，男生也可以留辫子，烫，染，拉，我们每个人都变的更时尚了，但是一些人的思想却没有跟上时代的步伐，审美的偏狭导致我们容不下异类，容不下其它人的不同观点，一场场愚昧的网暴也就此展开。,4,1748440924,IP属地：河南
262969104049,0,魅惑大耳狗ww,最后一个天哪……那个粉发的姑娘,4,1748403101,IP属地：吉林
263938466160,0,duangduang弗洛伊刀,中间有一段我会想起大刀家族的女人那个电视剧,0,1748353186,IP属地：广东
262849506689,0,Gover7,这视频表面讲发型 实则讲了百年中国的时代故事 一部荣辱兴衰的历史 很感人,1,1748267359,IP属地：广东
263630345072,0,账号已注销,[蹲蹲],0,1748064739,IP属地：天津
262549550929,0,zlmzlmmm,2022年啊竟然还有人因为发色而网络暴力别人,5,1747985184,IP属地：云南
261905178465,0,南朝八百寺,[支持][支持][支持]立意深刻,1,1747300854,IP属地：湖北
262611333264,0,账号已注销,[蹲蹲],0,1747006847,IP属地：天津
262147853440,0,你是神经病叭老铁,网暴的都死了,5,1746504298,IP属地：安徽
261169314497,0,啵啵狗在尿尿,现在刷到，视频做的很好,3,1746451027,IP属地：山东
261404646000,0,不凉月,粉发太好看了[星星眼][星星眼][星星眼],2,1745739512,IP属地：广东
260239621297,0,小玛蕤呀,因为粉发女孩的事，跟我妈吵过一架，已经过去很久了，她可能忘了，但我看到相关内容还是会想起，当时她说的话有多伤我心[难过]这件事会是我很多年的一道坎。。,9,1745469855,IP属地：河南
260937590912,0,wampgamgwgwgng,要开心,1,1745230366,IP属地：安徽
260701326256,0,没你的江湖,最后真是震撼我了，墨水从头淋下，即对应染黑又有血的意象,7,1744986994,IP属地：河北
259663535553,0,伽麻_希恩Yov,这个世界足够大，这个世界非常大,1,1744818072,IP属地：广西
260310508672,0,丁老头和猫和狗,看到这个粉色的头发，我真的要哭了[大哭][大哭][大哭],3,1744555913,IP属地：江苏
259415419249,0,我叫吕小静,@赵俊日不行看点正经的,0,1744540421,IP属地：云南
259845919536,0,以德斧人呀,非主流呢[笑哭],5,1744087190,IP属地：河南
258962046033,0,大蛇薙kof,up好漂亮[星星眼],1,1744042571,IP属地：浙江
259789199296,0,ACbaa啊,96年的我有幸见到过奶奶小时候扎着两个麻花辫的样子，奶奶是1940年出生的,0,1744022791,IP属地：浙江
259732889632,0,Havanaonna,[委屈][委屈][委屈],0,1743952640,IP属地：广东
258760782529,0,赵承乾_,up姐姐的这个视频刚发的时候我就已经看到过了，但是现在是2025年4月5日我选择回来追评……那个粉色头发的研究生女孩本科是我同学院的学姐。我考上大学后也第一次尝试染头发，我漂成棕色，黄色，白金色，染成纯白色，用一次性染发喷雾染成滋色，蓝色，淡粉色，粉红色我都试过…我几乎每几个月就会换一种发色尝试新的自己，体验新的心情…今年二月底，我才把头发染成了粉色，我的老师我的同学朋友们，都说粉色还蛮适合我的。可是…陆陆续续的我也听到了许多陌生的指责鄙夷和羞辱，有些人会说“一看就不是xx的人，我们这的人不可能这样”（只是一个事实举例我也有很多本地的朋友大家人都超级好）“粉色这么sao，一看就是mai的”“真不愧是川渝的人哈，卖pg的s货”“私底下一定很爱xxx吧”“哪有学生这个样子啊？靠电杆（站街）的吧”“男人这样真e心……”“我不想跟这种人打交道，真nm丢脸”这些话不仅是来自网络，还有来自现实里学校里的一些陌生男性。在路上我能感受到一些男性不坏好意的目光，恶意厌恶的眼神很让人窒息。因为头发我被造了无数黄谣，无数谩骂嘲讽，我陷入怀疑和自责，三月下旬我就染回了黑色，舆论这才有所平息…自那以后我一直郁郁寡欢。因为我不是赢了，我只是没死。,27,1743844025,IP属地：浙江
258690130977,0,--哦吼-,@笑多宝鱼,0,1743768162,IP属地：北京
259469280672,0,爱吃薯条走小运,前天的英语语法填空就是介绍了你和这个视频[给心心],2,1743699501,IP属地：广东
259459514784,0,张张姓张噢,从不在意网上的评论。你越在意恰恰中计,0,1743691968,IP属地：重庆
257957866769,0,喜乐昌吉,如果有人喜欢染五颜六色的头发，我一般会尊重，看见了也不说什么。只要她没妨碍到我，没有违反某些组织的规定。但坦白讲，某些情境下，是需要自然发色的，这样显得庄重和专业。人在有些地方可以凸显个性，但在另些地方要稳重。如果是我自己家人，我会建议她选自然发色，因为我的审美里认为自然发色最好看。自然的美才是最高级的。还有，经常染发，用化学药剂改变发色，是很伤头发的。药剂接触头皮，尤其是在头皮有破损的情况下，对头皮很不好。从健康的角度来说，真的不建议染发。,2,1743001965,IP属地：广东
257838103233,0,骑着鲜果橙炸乌鸦,"反戒网瘾学校下架视频合集:
在线:https://veedeo.org反戒网瘾学校/c/fwjxx/videos?s=1(把汉字删去，以下同理，防吞)
离线:https://gith反戒网瘾ub.com/woll-lood/-

GitHub戒网瘾机构相关资料存档和反抗经验提供：
搜“PanDefenseProject&#34;
更多资料：
张恩旭事件全程经过
https://xmppjx.code防吞berg.page/zexsj.html
https://xmppjx.c防吞odeberg.page/zexsj2.html
网戒机构受害者证据仓储：
https://codebe防吞rg.org/xmppjx/fjwyxx/src/branch/main/
为制作与分享这些资料的致敬:D
请复制粘贴分享，救救中国孩子c",2,1742881646,IP属地：山东
257838038465,0,骑着鲜果橙炸乌鸦,"反戒网瘾学校下架视频合集:
在线:https://veedeo.org反戒网瘾学校/c/fwjxx/videos?s=1(把汉字删去，以下同理，防吞)
离线:https://gith反戒网瘾ub.com/woll-lood/-

GitHub戒网瘾机构相关资料存档和反抗经验提供：
搜“PanDefenseProject&#34;
更多资料：
张恩旭事件全程经过
https://xmppjx.code防吞berg.page/zexsj.html
https://xmppjx.c防吞odeberg.page/zexsj2.html
网戒机构受害者证据仓储：
https://codebe防吞rg.org/xmppjx/fjwyxx/src/branch/main/
为制作与分享这些资料的致敬:D
请复制粘贴分享，救救中国孩子a",0,1742881625,IP属地：山东
257838170737,0,骑着鲜果橙炸乌鸦,"反戒网瘾学校下架视频合集:
在线:https://veedeo.org反戒网瘾学校/c/fwjxx/videos?s=1(把汉字删去，以下同理，防吞)
离线:https://gith反戒网瘾ub.com/woll-lood/-

GitHub戒网瘾机构相关资料存档和反抗经验提供：
搜“PanDefenseProject&#34;
更多资料：
张恩旭事件全程经过
https://xmppjx.code防吞berg.page/zexsj.html
https://xmppjx.c防吞odeberg.page/zexsj2.html
网戒机构受害者证据仓储：
https://codebe防吞rg.org/xmppjx/fjwyxx/src/branch/main/
为制作与分享这些资料的致敬:D
请复制粘贴分享，救救中国孩子",1,1742881604,IP属地：山东
257838084945,0,骑着鲜果橙炸乌鸦,"反戒网瘾学校下架视频合集:
在线:https://veedeo.org反戒网瘾学校/c/fwjxx/videos?s=1(把汉字删去，以下同理，防吞)
离线:https://gith反戒网瘾ub.com/woll-lood/-

GitHub戒网瘾机构相关资料存档和反抗经验提供：
搜“PanDefenseProject&#34;
更多资料：
张恩旭事件全程经过
https://xmppjx.code防吞berg.page/zexsj.html
https://xmppjx.c防吞odeberg.page/zexsj2.html
网戒机构受害者证据仓储：
https://codebe防吞rg.org/xmppjx/fjwyxx/src/branch/main/
为制作与分享这些资料的致敬:D
请复制粘贴分享，救救中国孩子。",1,1742881583,IP属地：山东
258528976144,0,璞秋-,来我的主页看看吧，助力一下我的梦想吧。谢谢各位。,0,1742742245,IP属地：天津
257632153857,0,-SMALL林-,好感动，看一次哭一次，都是不知不觉就哭了,2,1742652664,IP属地：重庆
258379741520,0,彩虹八十七号,请以“女装·变迁”为题写一则历史短文。（要求表述成文，叙述完整，理论正确，史论结合，逻辑严密，条理清晰）。,2,1742611089,IP属地：山东
258250082016,0,我还是支持AC米兰,@原子山羊,0,1742469263,IP属地：浙江
